<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.09.17,20:00:00,2563.2,2563.86,2560.765,2563.08,3017,0,100
2024.09.17,20:15:00,2563.065,2566.125,2563.015,2565.545,2094,0,100
2024.09.17,20:30:00,2565.555,2567.72,2563.765,2567.595,2060,0,100
2024.09.17,20:45:00,2567.595,2570.56,2566.3,2570.055,2097,0,100
2024.09.17,21:00:00,2570.015,2571.15,2569.115,2570.77,1278,0,100
2024.09.17,21:15:00,2570.77,2571,2569.07,2569.24,1100,0,100
2024.09.17,21:30:00,2569.235,2571.71,2568.76,2571.21,757,0,100
2024.09.17,21:45:00,2571.21,2571.615,2569.41,2570.265,1955,0,100
2024.09.17,22:00:00,2570.265,2571.045,2569.16,2569.55,1082,0,100
2024.09.17,22:15:00,2569.55,2571.23,2567.17,2567.925,1103,0,100
2024.09.17,22:30:00,2567.865,2569.355,2567.055,2568.21,1488,0,100
2024.09.17,22:45:00,2568.24,2568.96,2568.065,2568.75,1293,0,100
2024.09.17,23:00:00,2568.755,2569.215,2568.38,2568.85,657,0,100
2024.09.17,23:15:00,2568.82,2570.32,2568.58,2569.49,528,0,100
2024.09.17,23:30:00,2569.505,2570.3,2569.085,2569.57,420,0,100
2024.09.17,23:45:00,2569.565,2570.195,2569.455,2569.64,570,0,100
2024.09.18,1:00:00,2570.33,2570.645,2570.23,2570.245,196,0,100
2024.09.18,1:15:00,2570.305,2570.94,2570.025,2570.855,265,0,100
2024.09.18,1:30:00,2570.805,2571.47,2570.185,2570.545,324,0,110
2024.09.18,1:45:00,2570.5,2571.04,2570.455,2570.805,325,0,140
2024.09.18,2:00:00,2570.77,2572.835,2570.77,2572.625,842,0,100
2024.09.18,2:15:00,2572.625,2573.57,2572.24,2573.46,421,0,100
2024.09.18,2:30:00,2573.435,2574.405,2573.075,2574.11,639,0,100
2024.09.18,2:45:00,2574.11,2574.425,2573.285,2574.09,727,0,100
2024.09.18,3:00:00,2574.09,2574.825,2572.59,2572.99,1597,0,100
2024.09.18,3:15:00,2572.995,2573.21,2571.625,2572.97,1153,0,100
2024.09.18,3:30:00,2572.99,2574.03,2571.75,2571.75,979,0,100
2024.09.18,3:45:00,2571.75,2573.68,2571.57,2573.08,1873,0,100
2024.09.18,4:00:00,2573.06,2576.5,2572.345,2574.7,8625,0,100
2024.09.18,4:15:00,2574.71,2576.32,2573.715,2574.105,4649,0,100
2024.09.18,4:30:00,2574.095,2574.465,2571.815,2573.47,2963,0,100
2024.09.18,4:45:00,2573.47,2574.48,2571.64,2572.26,2310,0,100
2024.09.18,5:00:00,2572.255,2572.845,2570.09,2571.57,3683,0,100
2024.09.18,5:15:00,2571.57,2573.24,2571.095,2573.015,1939,0,100
2024.09.18,5:30:00,2573.015,2574.24,2572.935,2573.015,2337,0,100
2024.09.18,5:45:00,2573.01,2573.855,2572.45,2573.855,2052,0,100
2024.09.18,6:00:00,2573.855,2574.18,2572.81,2573.715,2358,0,100
2024.09.18,6:15:00,2573.725,2575.875,2573.15,2575.73,2212,0,100
2024.09.18,6:30:00,2575.76,2576.505,2575.29,2575.575,1717,0,100
2024.09.18,6:45:00,2575.575,2576.32,2575.505,2576.005,1031,0,100
2024.09.18,7:00:00,2576.01,2576.555,2574.195,2574.52,1216,0,100
2024.09.18,7:15:00,2574.515,2574.595,2572.865,2573.415,958,0,100
2024.09.18,7:30:00,2573.41,2573.705,2570.7,2571.055,1866,0,100
2024.09.18,7:45:00,2571.05,2571.285,2568.095,2568.725,2517,0,100
2024.09.18,8:00:00,2568.72,2569.335,2566.305,2566.61,2849,0,100
2024.09.18,8:15:00,2566.615,2566.885,2565.795,2566.755,2277,0,100
2024.09.18,8:30:00,2566.745,2568.145,2565.94,2568.075,4750,0,100
2024.09.18,8:45:00,2568.085,2568.15,2566.71,2567.79,3217,0,100
2024.09.18,9:00:00,2567.79,2569.105,2567.425,2567.68,3105,0,100
2024.09.18,9:15:00,2567.675,2568.83,2566.705,2568.455,3500,0,100
2024.09.18,9:30:00,2568.455,2570.095,2567.73,2568.465,3542,0,100
2024.09.18,9:45:00,2568.455,2569.75,2568.11,2569.215,3772,0,100
2024.09.18,10:00:00,2569.205,2571.275,2568.87,2570.425,4079,0,100
2024.09.18,10:15:00,2570.43,2571.34,2568.86,2569.325,3133,0,100
2024.09.18,10:30:00,2569.325,2570.43,2568.73,2569.645,2558,0,100
2024.09.18,10:45:00,2569.64,2572.005,2569.305,2571.635,3372,0,100
2024.09.18,11:00:00,2571.635,2572.015,2569.7,2569.715,2520,0,100
2024.09.18,11:15:00,2569.715,2570.615,2568.705,2569.97,2601,0,100
2024.09.18,11:30:00,2569.965,2570.345,2568.38,2569.245,2607,0,100
2024.09.18,11:45:00,2569.235,2570.94,2568.845,2569.855,1957,0,100
2024.09.18,12:00:00,2569.855,2570.475,2568.07,2569.455,2454,0,100
2024.09.18,12:15:00,2569.465,2571.23,2569.365,2569.44,2392,0,100
2024.09.18,12:30:00,2569.42,2570.11,2568.435,2569.555,2657,0,100
2024.09.18,12:45:00,2569.56,2572.005,2568.955,2572,2270,0,100
2024.09.18,13:00:00,2572,2572.895,2571.13,2571.53,2447,0,100
